"Paikka_Id","Aika","Arvo"
1699,"2004-07-04T00:00:00","18.6"
1700,"2004-07-04T00:00:00","18.1"
1705,"2004-07-04T00:00:00","19.2"
1708,"2004-07-04T00:00:00","7.6"
1709,"2004-07-04T00:00:00","18.5"
1711,"2004-07-04T00:00:00","15.8"
1716,"2004-07-04T00:00:00","16.4"
1717,"2004-07-04T00:00:00","17.1"
2600,"2004-07-04T00:00:00","16.8"
2601,"2004-07-04T00:00:00","15.6"
2602,"2004-07-04T00:00:00","16.9"
2603,"2004-07-04T00:00:00","16.5"
2604,"2004-07-04T00:00:00","16.2"
2605,"2004-07-04T00:00:00","15.8"
2606,"2004-07-04T00:00:00","16.6"
2607,"2004-07-04T00:00:00","17.0"
2608,"2004-07-04T00:00:00","14.2"
2609,"2004-07-04T00:00:00","16.5"
2648,"2004-07-04T00:00:00","16.0"
3081,"2004-07-04T00:00:00","16.4"
3094,"2004-07-04T00:00:00","17.2"
3166,"2004-07-04T00:00:00","12.3"
1658,"2004-07-05T00:00:00","18.8"
1660,"2004-07-05T00:00:00","18.8"
1661,"2004-07-05T00:00:00","16.5"
1664,"2004-07-05T00:00:00","15.8"
1667,"2004-07-05T00:00:00","18.0"
1672,"2004-07-05T00:00:00","16.6"
1673,"2004-07-05T00:00:00","18.9"
1674,"2004-07-05T00:00:00","19.0"
1685,"2004-07-05T00:00:00","16.5"
1687,"2004-07-05T00:00:00","17.7"
1694,"2004-07-05T00:00:00","16.9"
1696,"2004-07-05T00:00:00","16.7"
1699,"2004-07-05T00:00:00","18.4"
1700,"2004-07-05T00:00:00","18.2"
1705,"2004-07-05T00:00:00","18.6"
1708,"2004-07-05T00:00:00","8.5"
1709,"2004-07-05T00:00:00","15.7"
1711,"2004-07-05T00:00:00","15.5"
1716,"2004-07-05T00:00:00","16.9"
1717,"2004-07-05T00:00:00","17.3"
2600,"2004-07-05T00:00:00","17.0"
2601,"2004-07-05T00:00:00","16.6"
2602,"2004-07-05T00:00:00","17.3"
2603,"2004-07-05T00:00:00","17.5"
2604,"2004-07-05T00:00:00","16.5"
2605,"2004-07-05T00:00:00","16.1"
2606,"2004-07-05T00:00:00","16.8"
2607,"2004-07-05T00:00:00","16.6"
2608,"2004-07-05T00:00:00","13.4"
2609,"2004-07-05T00:00:00","15.4"
2648,"2004-07-05T00:00:00","16.4"
3081,"2004-07-05T00:00:00","17.4"
3094,"2004-07-05T00:00:00","17.3"
3166,"2004-07-05T00:00:00","10.8"
1658,"2004-07-06T00:00:00","19.1"
1660,"2004-07-06T00:00:00","18.7"
1661,"2004-07-06T00:00:00","15.8"
1664,"2004-07-06T00:00:00","16.4"
1667,"2004-07-06T00:00:00","18.2"
1672,"2004-07-06T00:00:00","16.3"
1673,"2004-07-06T00:00:00","17.6"
1674,"2004-07-06T00:00:00","18.6"
1685,"2004-07-06T00:00:00","17.8"
1687,"2004-07-06T00:00:00","17.5"
1694,"2004-07-06T00:00:00","16.8"
1696,"2004-07-06T00:00:00","16.3"
1699,"2004-07-06T00:00:00","18.1"
1700,"2004-07-06T00:00:00","18.0"
1705,"2004-07-06T00:00:00","17.9"
1708,"2004-07-06T00:00:00","7.7"
1709,"2004-07-06T00:00:00","16.7"
1711,"2004-07-06T00:00:00","16.2"
1716,"2004-07-06T00:00:00","17.9"
1717,"2004-07-06T00:00:00","17.6"
2600,"2004-07-06T00:00:00","16.6"
2601,"2004-07-06T00:00:00","15.7"
2602,"2004-07-06T00:00:00","17.7"
2603,"2004-07-06T00:00:00","17.0"
2604,"2004-07-06T00:00:00","16.5"
2605,"2004-07-06T00:00:00","16.0"
2606,"2004-07-06T00:00:00","16.7"
2607,"2004-07-06T00:00:00","16.8"
2608,"2004-07-06T00:00:00","13.6"
2609,"2004-07-06T00:00:00","15.5"
2648,"2004-07-06T00:00:00","16.6"
3081,"2004-07-06T00:00:00","17.5"
3094,"2004-07-06T00:00:00","16.3"
3166,"2004-07-06T00:00:00","13.6"
1658,"2004-07-07T00:00:00","18.3"
1660,"2004-07-07T00:00:00","18.0"
1661,"2004-07-07T00:00:00","15.6"
1664,"2004-07-07T00:00:00","17.0"
1667,"2004-07-07T00:00:00","17.8"
1672,"2004-07-07T00:00:00","16.0"
1673,"2004-07-07T00:00:00","18.0"
1674,"2004-07-07T00:00:00","19.0"
1685,"2004-07-07T00:00:00","18.1"
1687,"2004-07-07T00:00:00","17.2"
1694,"2004-07-07T00:00:00","16.5"
1696,"2004-07-07T00:00:00","16.3"
1699,"2004-07-07T00:00:00","19.7"
1700,"2004-07-07T00:00:00","17.4"
1705,"2004-07-07T00:00:00","18.0"
1708,"2004-07-07T00:00:00","7.6"
1709,"2004-07-07T00:00:00","16.5"
1711,"2004-07-07T00:00:00","16.8"
1716,"2004-07-07T00:00:00","17.0"
1717,"2004-07-07T00:00:00","17.8"
2600,"2004-07-07T00:00:00","16.9"
2601,"2004-07-07T00:00:00","15.8"
2602,"2004-07-07T00:00:00","17.2"
2603,"2004-07-07T00:00:00","16.7"
2604,"2004-07-07T00:00:00","16.7"
2605,"2004-07-07T00:00:00","15.2"
2606,"2004-07-07T00:00:00","16.8"
2607,"2004-07-07T00:00:00","17.1"
2608,"2004-07-07T00:00:00","14.1"
2609,"2004-07-07T00:00:00","15.5"
2648,"2004-07-07T00:00:00","17.1"
3081,"2004-07-07T00:00:00","17.3"
3094,"2004-07-07T00:00:00","18.2"
3166,"2004-07-07T00:00:00","13.8"
1658,"2004-07-08T00:00:00","18.5"
1660,"2004-07-08T00:00:00","18.3"
1661,"2004-07-08T00:00:00","16.5"
1664,"2004-07-08T00:00:00","17.5"
1667,"2004-07-08T00:00:00","17.8"
1672,"2004-07-08T00:00:00","16.3"
1673,"2004-07-08T00:00:00","18.2"
1674,"2004-07-08T00:00:00","19.2"
1685,"2004-07-08T00:00:00","18.2"
1687,"2004-07-08T00:00:00","17.1"
1694,"2004-07-08T00:00:00","16.0"
1696,"2004-07-08T00:00:00","16.9"
1699,"2004-07-08T00:00:00","19.8"
1700,"2004-07-08T00:00:00","17.7"
1705,"2004-07-08T00:00:00","18.1"
1708,"2004-07-08T00:00:00","8.0"
1709,"2004-07-08T00:00:00","17.0"
1711,"2004-07-08T00:00:00","16.8"
1716,"2004-07-08T00:00:00","18.6"
1717,"2004-07-08T00:00:00","18.1"
2600,"2004-07-08T00:00:00","16.9"
2601,"2004-07-08T00:00:00","16.3"
2602,"2004-07-08T00:00:00","17.7"
2603,"2004-07-08T00:00:00","16.8"
2604,"2004-07-08T00:00:00","16.7"
2605,"2004-07-08T00:00:00","15.5"
2606,"2004-07-08T00:00:00","17.2"
2607,"2004-07-08T00:00:00","17.4"
2608,"2004-07-08T00:00:00","14.4"
2609,"2004-07-08T00:00:00","16.4"
2648,"2004-07-08T00:00:00","17.2"
3081,"2004-07-08T00:00:00","17.8"
3094,"2004-07-08T00:00:00","17.3"
3166,"2004-07-08T00:00:00","14.3"
1658,"2004-07-09T00:00:00","17.6"
1660,"2004-07-09T00:00:00","18.6"
1661,"2004-07-09T00:00:00","16.5"
1664,"2004-07-09T00:00:00","18.0"
1667,"2004-07-09T00:00:00","18.3"
1672,"2004-07-09T00:00:00","16.5"
1673,"2004-07-09T00:00:00","18.5"
1674,"2004-07-09T00:00:00","19.6"
1685,"2004-07-09T00:00:00","18.0"
1687,"2004-07-09T00:00:00","17.2"
1694,"2004-07-09T00:00:00","16.8"
1696,"2004-07-09T00:00:00","18.5"
1699,"2004-07-09T00:00:00","19.2"
1700,"2004-07-09T00:00:00","18.0"
1705,"2004-07-09T00:00:00","18.4"
1708,"2004-07-09T00:00:00","8.4"
1709,"2004-07-09T00:00:00","16.8"
1711,"2004-07-09T00:00:00","17.6"
1716,"2004-07-09T00:00:00","18.4"
1717,"2004-07-09T00:00:00","18.0"
2600,"2004-07-09T00:00:00","17.1"
2601,"2004-07-09T00:00:00","16.3"
2602,"2004-07-09T00:00:00","18.3"
2603,"2004-07-09T00:00:00","17.6"
2604,"2004-07-09T00:00:00","16.6"
2605,"2004-07-09T00:00:00","16.3"
2606,"2004-07-09T00:00:00","17.3"
2607,"2004-07-09T00:00:00","18.2"
2608,"2004-07-09T00:00:00","14.5"
2609,"2004-07-09T00:00:00","15.2"
2648,"2004-07-09T00:00:00","18.6"
3081,"2004-07-09T00:00:00","18.0"
3094,"2004-07-09T00:00:00","18.8"
3166,"2004-07-09T00:00:00","13.5"
1658,"2004-07-10T00:00:00","18.1"
1660,"2004-07-10T00:00:00","18.6"
1661,"2004-07-10T00:00:00","17.1"
1664,"2004-07-10T00:00:00","18.1"
1667,"2004-07-10T00:00:00","18.3"
1672,"2004-07-10T00:00:00","16.9"
1673,"2004-07-10T00:00:00","18.5"
1674,"2004-07-10T00:00:00","20.4"
1685,"2004-07-10T00:00:00","18.0"
1687,"2004-07-10T00:00:00","18.0"
1694,"2004-07-10T00:00:00","17.5"
1696,"2004-07-10T00:00:00","18.9"
1699,"2004-07-10T00:00:00","19.4"
1700,"2004-07-10T00:00:00","18.1"
1705,"2004-07-10T00:00:00","18.7"
1708,"2004-07-10T00:00:00","8.7"
1709,"2004-07-10T00:00:00","18.3"
1711,"2004-07-10T00:00:00","16.5"
1716,"2004-07-10T00:00:00","18.3"
1717,"2004-07-10T00:00:00","17.8"
2600,"2004-07-10T00:00:00","17.7"
2601,"2004-07-10T00:00:00","17.5"
2602,"2004-07-10T00:00:00","18.6"
2603,"2004-07-10T00:00:00","19.2"
2604,"2004-07-10T00:00:00","16.4"
2605,"2004-07-10T00:00:00","16.8"
2606,"2004-07-10T00:00:00","17.5"
2607,"2004-07-10T00:00:00","18.4"
2608,"2004-07-10T00:00:00","14.7"
2609,"2004-07-10T00:00:00","15.5"
2648,"2004-07-10T00:00:00","17.3"
3081,"2004-07-10T00:00:00","17.6"
3094,"2004-07-10T00:00:00","18.9"
3166,"2004-07-10T00:00:00","13.3"
1658,"2004-07-11T00:00:00","18.7"
1660,"2004-07-11T00:00:00","18.7"
1661,"2004-07-11T00:00:00","17.0"
1664,"2004-07-11T00:00:00","18.2"
1667,"2004-07-11T00:00:00","18.0"
1672,"2004-07-11T00:00:00","17.0"
1673,"2004-07-11T00:00:00","18.6"
1674,"2004-07-11T00:00:00","20.0"
1685,"2004-07-11T00:00:00","17.9"
1687,"2004-07-11T00:00:00","18.5"
1694,"2004-07-11T00:00:00","17.7"
1696,"2004-07-11T00:00:00","19.5"
1699,"2004-07-11T00:00:00","20.3"
1700,"2004-07-11T00:00:00","18.8"
1705,"2004-07-11T00:00:00","18.4"
1708,"2004-07-11T00:00:00","9.1"
1709,"2004-07-11T00:00:00","18.3"
1711,"2004-07-11T00:00:00","16.5"
1716,"2004-07-11T00:00:00","17.8"
1717,"2004-07-11T00:00:00","18.0"
2600,"2004-07-11T00:00:00","18.1"
2601,"2004-07-11T00:00:00","17.6"
2602,"2004-07-11T00:00:00","19.0"
2603,"2004-07-11T00:00:00","18.9"
2604,"2004-07-11T00:00:00","16.5"
2605,"2004-07-11T00:00:00","17.2"
2606,"2004-07-11T00:00:00","17.4"
2607,"2004-07-11T00:00:00","18.6"
2608,"2004-07-11T00:00:00","14.5"
2609,"2004-07-11T00:00:00","16.3"
2648,"2004-07-11T00:00:00","17.3"
3081,"2004-07-11T00:00:00","17.7"
3094,"2004-07-11T00:00:00","18.3"
3166,"2004-07-11T00:00:00","15.5"
1658,"2004-07-12T00:00:00","19.2"
1660,"2004-07-12T00:00:00","18.2"
1661,"2004-07-12T00:00:00","17.3"
1664,"2004-07-12T00:00:00","18.4"
1667,"2004-07-12T00:00:00","19.0"
1672,"2004-07-12T00:00:00","17.4"
1673,"2004-07-12T00:00:00","18.7"
1674,"2004-07-12T00:00:00","19.8"
1685,"2004-07-12T00:00:00","17.9"
1687,"2004-07-12T00:00:00","18.8"
1694,"2004-07-12T00:00:00","18.0"
1696,"2004-07-12T00:00:00","19.4"
1699,"2004-07-12T00:00:00","19.5"
1700,"2004-07-12T00:00:00","19.4"
1705,"2004-07-12T00:00:00","18.1"
1708,"2004-07-12T00:00:00","8.1"
1709,"2004-07-12T00:00:00","19.3"
1711,"2004-07-12T00:00:00","16.7"
1716,"2004-07-12T00:00:00","17.2"
1717,"2004-07-12T00:00:00","18.1"
2600,"2004-07-12T00:00:00","18.3"
2601,"2004-07-12T00:00:00","17.7"
2602,"2004-07-12T00:00:00","19.0"
2603,"2004-07-12T00:00:00","19.6"
2604,"2004-07-12T00:00:00","17.3"
2605,"2004-07-12T00:00:00","17.7"
2606,"2004-07-12T00:00:00","17.5"
2607,"2004-07-12T00:00:00","18.8"
2608,"2004-07-12T00:00:00","14.8"
2609,"2004-07-12T00:00:00","17.1"
2648,"2004-07-12T00:00:00","17.2"
3081,"2004-07-12T00:00:00","17.8"
3094,"2004-07-12T00:00:00","18.2"
3166,"2004-07-12T00:00:00","15.4"
1658,"2004-07-13T00:00:00","18.4"
1660,"2004-07-13T00:00:00","18.1"
1661,"2004-07-13T00:00:00","17.3"
1664,"2004-07-13T00:00:00","18.5"
1667,"2004-07-13T00:00:00","18.5"
1672,"2004-07-13T00:00:00","18.4"
1673,"2004-07-13T00:00:00","19.0"
1674,"2004-07-13T00:00:00","20.0"
1685,"2004-07-13T00:00:00","17.5"
1687,"2004-07-13T00:00:00","19.5"
1694,"2004-07-13T00:00:00","18.8"
1696,"2004-07-13T00:00:00","19.2"
1699,"2004-07-13T00:00:00","19.4"
1700,"2004-07-13T00:00:00","18.8"
1705,"2004-07-13T00:00:00","18.2"
1708,"2004-07-13T00:00:00","10.0"
1709,"2004-07-13T00:00:00","18.3"
1711,"2004-07-13T00:00:00","16.0"
1716,"2004-07-13T00:00:00","16.7"
1717,"2004-07-13T00:00:00","18.0"
1720,"2004-07-13T00:00:00","19.2"
2600,"2004-07-13T00:00:00","18.0"
2601,"2004-07-13T00:00:00","17.4"
2602,"2004-07-13T00:00:00","18.7"
2603,"2004-07-13T00:00:00","18.6"
2604,"2004-07-13T00:00:00","18.0"
2605,"2004-07-13T00:00:00","17.3"
2606,"2004-07-13T00:00:00","17.6"
2607,"2004-07-13T00:00:00","17.7"
2608,"2004-07-13T00:00:00","14.8"
2609,"2004-07-13T00:00:00","17.0"
2648,"2004-07-13T00:00:00","18.1"
3081,"2004-07-13T00:00:00","18.0"
3094,"2004-07-13T00:00:00","19.3"
3166,"2004-07-13T00:00:00","15.5"
1658,"2004-07-14T00:00:00","18.9"
1660,"2004-07-14T00:00:00","18.4"
1661,"2004-07-14T00:00:00","17.6"
1664,"2004-07-14T00:00:00","18.6"
1667,"2004-07-14T00:00:00","18.8"
1672,"2004-07-14T00:00:00","16.8"
1673,"2004-07-14T00:00:00","18.9"
1674,"2004-07-14T00:00:00","20.2"
1685,"2004-07-14T00:00:00","17.2"
1687,"2004-07-14T00:00:00","19.0"
1694,"2004-07-14T00:00:00","18.6"
1696,"2004-07-14T00:00:00","18.5"
1699,"2004-07-14T00:00:00","20.3"
1700,"2004-07-14T00:00:00","19.1"
1705,"2004-07-14T00:00:00","18.3"
1708,"2004-07-14T00:00:00","9.8"
1709,"2004-07-14T00:00:00","18.2"
1711,"2004-07-14T00:00:00","16.9"
1716,"2004-07-14T00:00:00","16.9"
1717,"2004-07-14T00:00:00","18.0"
1720,"2004-07-14T00:00:00","18.7"
2600,"2004-07-14T00:00:00","18.0"
2601,"2004-07-14T00:00:00","17.8"
2602,"2004-07-14T00:00:00","19.3"
2603,"2004-07-14T00:00:00","18.7"
2604,"2004-07-14T00:00:00","18.2"
2605,"2004-07-14T00:00:00","17.1"
2606,"2004-07-14T00:00:00","17.7"
2607,"2004-07-14T00:00:00","17.7"
2608,"2004-07-14T00:00:00","15.3"
2609,"2004-07-14T00:00:00","16.8"
2648,"2004-07-14T00:00:00","17.8"
3081,"2004-07-14T00:00:00","18.5"
3094,"2004-07-14T00:00:00","19.3"
3166,"2004-07-14T00:00:00","14.5"
1658,"2004-07-15T00:00:00","18.8"
1660,"2004-07-15T00:00:00","18.2"
1661,"2004-07-15T00:00:00","17.5"
1664,"2004-07-15T00:00:00","18.6"
1667,"2004-07-15T00:00:00","18.4"
1672,"2004-07-15T00:00:00","17.4"
1673,"2004-07-15T00:00:00","18.6"
1674,"2004-07-15T00:00:00","20.0"
1685,"2004-07-15T00:00:00","17.4"
1687,"2004-07-15T00:00:00","18.7"
1694,"2004-07-15T00:00:00","18.4"
1696,"2004-07-15T00:00:00","18.2"
1699,"2004-07-15T00:00:00","19.0"
1700,"2004-07-15T00:00:00","18.7"
1705,"2004-07-15T00:00:00","18.1"
1708,"2004-07-15T00:00:00","10.0"
1709,"2004-07-15T00:00:00","18.4"
1711,"2004-07-15T00:00:00","17.0"
1716,"2004-07-15T00:00:00","17.2"
1717,"2004-07-15T00:00:00","17.8"
1720,"2004-07-15T00:00:00","18.3"
2600,"2004-07-15T00:00:00","18.2"
2601,"2004-07-15T00:00:00","17.6"
2602,"2004-07-15T00:00:00","19.0"
2603,"2004-07-15T00:00:00","18.5"
2604,"2004-07-15T00:00:00","18.0"
2605,"2004-07-15T00:00:00","16.6"
2606,"2004-07-15T00:00:00","17.7"
2607,"2004-07-15T00:00:00","17.7"
2608,"2004-07-15T00:00:00","15.6"
2609,"2004-07-15T00:00:00","16.9"
2648,"2004-07-15T00:00:00","18.6"
3081,"2004-07-15T00:00:00","17.9"
3094,"2004-07-15T00:00:00","19.3"
3166,"2004-07-15T00:00:00","15.1"
1658,"2004-07-16T00:00:00","18.6"
1660,"2004-07-16T00:00:00","18.0"
1661,"2004-07-16T00:00:00","17.6"
1664,"2004-07-16T00:00:00","18.6"
1667,"2004-07-16T00:00:00","18.2"
1672,"2004-07-16T00:00:00","16.9"
1673,"2004-07-16T00:00:00","19.0"
1674,"2004-07-16T00:00:00","19.8"
1685,"2004-07-16T00:00:00","17.6"
1687,"2004-07-16T00:00:00","18.3"
1694,"2004-07-16T00:00:00","17.4"
1696,"2004-07-16T00:00:00","18.0"
1699,"2004-07-16T00:00:00","19.1"
1700,"2004-07-16T00:00:00","18.3"
1705,"2004-07-16T00:00:00","17.9"
1708,"2004-07-16T00:00:00","10.8"
1709,"2004-07-16T00:00:00","17.7"
1711,"2004-07-16T00:00:00","17.2"
1716,"2004-07-16T00:00:00","18.0"
1717,"2004-07-16T00:00:00","18.0"
1720,"2004-07-16T00:00:00","18.1"
2600,"2004-07-16T00:00:00","18.0"
2601,"2004-07-16T00:00:00","17.4"
2602,"2004-07-16T00:00:00","19.4"
2603,"2004-07-16T00:00:00","18.6"
2604,"2004-07-16T00:00:00","18.2"
2605,"2004-07-16T00:00:00","17.1"
2606,"2004-07-16T00:00:00","17.6"
2607,"2004-07-16T00:00:00","17.4"
2608,"2004-07-16T00:00:00","14.8"
2609,"2004-07-16T00:00:00","16.0"
2648,"2004-07-16T00:00:00","17.8"
3081,"2004-07-16T00:00:00","18.1"
3094,"2004-07-16T00:00:00","18.6"
3166,"2004-07-16T00:00:00","14.2"
1658,"2004-07-17T00:00:00","18.3"
1660,"2004-07-17T00:00:00","17.2"
1661,"2004-07-17T00:00:00","17.5"
1664,"2004-07-17T00:00:00","18.5"
1667,"2004-07-17T00:00:00","18.7"
1672,"2004-07-17T00:00:00","16.7"
1673,"2004-07-17T00:00:00","19.7"
1674,"2004-07-17T00:00:00","19.6"
1685,"2004-07-17T00:00:00","18.0"
1687,"2004-07-17T00:00:00","19.1"
1694,"2004-07-17T00:00:00","17.7"
1696,"2004-07-17T00:00:00","17.7"
1699,"2004-07-17T00:00:00","19.0"
1700,"2004-07-17T00:00:00","17.7"
1705,"2004-07-17T00:00:00","18.1"
1708,"2004-07-17T00:00:00","11.1"
1709,"2004-07-17T00:00:00","17.0"
1711,"2004-07-17T00:00:00","17.3"
1716,"2004-07-17T00:00:00","17.4"
1717,"2004-07-17T00:00:00","17.6"
2600,"2004-07-17T00:00:00","18.0"
2601,"2004-07-17T00:00:00","17.8"
2602,"2004-07-17T00:00:00","19.5"
2603,"2004-07-17T00:00:00","18.5"
2604,"2004-07-17T00:00:00","19.3"
2605,"2004-07-17T00:00:00","17.6"
2606,"2004-07-17T00:00:00","18.3"
2607,"2004-07-17T00:00:00","17.1"
2608,"2004-07-17T00:00:00","15.2"
2609,"2004-07-17T00:00:00","16.5"
2648,"2004-07-17T00:00:00","19.1"
3081,"2004-07-17T00:00:00","18.3"
3094,"2004-07-17T00:00:00","19.2"
3166,"2004-07-17T00:00:00","16.1"
1658,"2004-07-18T00:00:00","18.1"
1660,"2004-07-18T00:00:00","17.8"
1661,"2004-07-18T00:00:00","18.2"
1664,"2004-07-18T00:00:00","18.7"
1667,"2004-07-18T00:00:00","18.9"
1672,"2004-07-18T00:00:00","17.9"
1673,"2004-07-18T00:00:00","20.5"
1674,"2004-07-18T00:00:00","20.4"
1685,"2004-07-18T00:00:00","18.4"
1687,"2004-07-18T00:00:00","18.6"
1694,"2004-07-18T00:00:00","16.9"
1696,"2004-07-18T00:00:00","17.0"
1699,"2004-07-18T00:00:00","20.0"
1700,"2004-07-18T00:00:00","17.9"
1705,"2004-07-18T00:00:00","18.2"
1708,"2004-07-18T00:00:00","11.4"
1709,"2004-07-18T00:00:00","18.2"
1711,"2004-07-18T00:00:00","16.6"
1716,"2004-07-18T00:00:00","17.5"
1717,"2004-07-18T00:00:00","17.7"
2600,"2004-07-18T00:00:00","18.2"
2601,"2004-07-18T00:00:00","19.0"
2602,"2004-07-18T00:00:00","19.1"
2603,"2004-07-18T00:00:00","18.7"
2604,"2004-07-18T00:00:00","19.0"
2605,"2004-07-18T00:00:00","18.1"
2606,"2004-07-18T00:00:00","19.1"
2607,"2004-07-18T00:00:00","17.5"
2608,"2004-07-18T00:00:00","15.8"
2609,"2004-07-18T00:00:00","17.0"
2648,"2004-07-18T00:00:00","19.3"
3081,"2004-07-18T00:00:00","18.9"
3094,"2004-07-18T00:00:00","19.7"
3166,"2004-07-18T00:00:00","16.3"
1658,"2004-07-19T00:00:00","17.8"
1660,"2004-07-19T00:00:00","18.7"
1661,"2004-07-19T00:00:00","19.1"
1664,"2004-07-19T00:00:00","18.9"
1667,"2004-07-19T00:00:00","19.2"
1672,"2004-07-19T00:00:00","18.1"
1673,"2004-07-19T00:00:00","20.8"
1674,"2004-07-19T00:00:00","21.0"
1685,"2004-07-19T00:00:00","18.8"
1687,"2004-07-19T00:00:00","19.5"
1694,"2004-07-19T00:00:00","19.3"
1696,"2004-07-19T00:00:00","18.4"
1699,"2004-07-19T00:00:00","21.9"
1700,"2004-07-19T00:00:00","18.3"
1705,"2004-07-19T00:00:00","18.6"
1708,"2004-07-19T00:00:00","11.7"
1709,"2004-07-19T00:00:00","18.4"
1711,"2004-07-19T00:00:00","17.1"
1716,"2004-07-19T00:00:00","18.0"
1717,"2004-07-19T00:00:00","17.9"
2600,"2004-07-19T00:00:00","20.1"
2601,"2004-07-19T00:00:00","19.1"
2602,"2004-07-19T00:00:00","20.3"
2603,"2004-07-19T00:00:00","19.7"
2604,"2004-07-19T00:00:00","19.4"
2605,"2004-07-19T00:00:00","18.6"
2606,"2004-07-19T00:00:00","19.0"
2607,"2004-07-19T00:00:00","18.8"
2608,"2004-07-19T00:00:00","16.2"
2609,"2004-07-19T00:00:00","17.5"
2648,"2004-07-19T00:00:00","19.2"
3081,"2004-07-19T00:00:00","19.6"
3094,"2004-07-19T00:00:00","20.2"
3166,"2004-07-19T00:00:00","15.3"
1658,"2004-07-20T00:00:00","19.5"
1660,"2004-07-20T00:00:00","18.6"
1661,"2004-07-20T00:00:00","19.1"
1664,"2004-07-20T00:00:00","18.8"
1667,"2004-07-20T00:00:00","19.2"
1672,"2004-07-20T00:00:00","17.6"
1673,"2004-07-20T00:00:00","20.8"
1674,"2004-07-20T00:00:00","21.0"
1685,"2004-07-20T00:00:00","18.9"
1687,"2004-07-20T00:00:00","19.8"
1694,"2004-07-20T00:00:00","19.4"
1696,"2004-07-20T00:00:00","18.4"
1699,"2004-07-20T00:00:00","19.7"
1700,"2004-07-20T00:00:00","18.9"
1705,"2004-07-20T00:00:00","18.9"
1708,"2004-07-20T00:00:00","11.7"
1709,"2004-07-20T00:00:00","18.6"
1711,"2004-07-20T00:00:00","18.0"
1716,"2004-07-20T00:00:00","18.6"
1717,"2004-07-20T00:00:00","18.1"
2600,"2004-07-20T00:00:00","18.9"
2601,"2004-07-20T00:00:00","18.5"
2602,"2004-07-20T00:00:00","20.1"
2603,"2004-07-20T00:00:00","20.1"
2604,"2004-07-20T00:00:00","20.0"
2605,"2004-07-20T00:00:00","19.7"
2606,"2004-07-20T00:00:00","19.2"
2607,"2004-07-20T00:00:00","17.8"
2608,"2004-07-20T00:00:00","16.4"
2609,"2004-07-20T00:00:00","17.6"
2648,"2004-07-20T00:00:00","19.5"
3081,"2004-07-20T00:00:00","19.7"
3094,"2004-07-20T00:00:00","20.1"
3166,"2004-07-20T00:00:00","14.6"
1658,"2004-07-21T00:00:00","19.2"
1660,"2004-07-21T00:00:00","18.5"
1661,"2004-07-21T00:00:00","19.0"
1664,"2004-07-21T00:00:00","18.6"
1667,"2004-07-21T00:00:00","19.2"
1672,"2004-07-21T00:00:00","17.1"
1673,"2004-07-21T00:00:00","21.0"
1674,"2004-07-21T00:00:00","21.0"
1685,"2004-07-21T00:00:00","19.0"
1687,"2004-07-21T00:00:00","19.0"
1694,"2004-07-21T00:00:00","18.7"
1696,"2004-07-21T00:00:00","18.4"
1699,"2004-07-21T00:00:00","21.5"
1700,"2004-07-21T00:00:00","18.7"
1705,"2004-07-21T00:00:00","18.6"
1708,"2004-07-21T00:00:00","10.6"
1709,"2004-07-21T00:00:00","18.2"
1711,"2004-07-21T00:00:00","18.3"
1716,"2004-07-21T00:00:00","18.4"
1717,"2004-07-21T00:00:00","18.2"
2600,"2004-07-21T00:00:00","18.8"
2601,"2004-07-21T00:00:00","18.5"
2602,"2004-07-21T00:00:00","20.5"
2603,"2004-07-21T00:00:00","19.3"
2604,"2004-07-21T00:00:00","20.4"
2605,"2004-07-21T00:00:00","17.7"
2606,"2004-07-21T00:00:00","19.3"
2607,"2004-07-21T00:00:00","17.5"
2608,"2004-07-21T00:00:00","16.4"
2609,"2004-07-21T00:00:00","16.9"
2648,"2004-07-21T00:00:00","19.9"
3081,"2004-07-21T00:00:00","19.8"
3094,"2004-07-21T00:00:00","20.0"
3166,"2004-07-21T00:00:00","14.0"
1658,"2004-07-22T00:00:00","18.7"
1660,"2004-07-22T00:00:00","18.7"
1661,"2004-07-22T00:00:00","19.2"
1664,"2004-07-22T00:00:00","18.8"
1667,"2004-07-22T00:00:00","20.0"
1672,"2004-07-22T00:00:00","18.4"
1673,"2004-07-22T00:00:00","22.1"
1674,"2004-07-22T00:00:00","20.6"
1685,"2004-07-22T00:00:00","19.6"
1687,"2004-07-22T00:00:00","19.7"
1694,"2004-07-22T00:00:00","20.0"
1696,"2004-07-22T00:00:00","17.9"
1699,"2004-07-22T00:00:00","19.7"
1700,"2004-07-22T00:00:00","18.9"
1705,"2004-07-22T00:00:00","18.3"
1708,"2004-07-22T00:00:00","10.3"
1709,"2004-07-22T00:00:00","16.0"
1711,"2004-07-22T00:00:00","16.6"
1716,"2004-07-22T00:00:00","17.0"
1717,"2004-07-22T00:00:00","17.5"
2600,"2004-07-22T00:00:00","18.8"
2601,"2004-07-22T00:00:00","18.9"
2602,"2004-07-22T00:00:00","21.1"
2603,"2004-07-22T00:00:00","20.0"
2604,"2004-07-22T00:00:00","20.2"
2605,"2004-07-22T00:00:00","19.8"
2606,"2004-07-22T00:00:00","19.9"
2607,"2004-07-22T00:00:00","17.7"
2608,"2004-07-22T00:00:00","15.7"
2609,"2004-07-22T00:00:00","16.3"
2648,"2004-07-22T00:00:00","20.4"
